Protein,Total Fat,Carbohydrate,Energy,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Vitamin A, RAE","Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Folate, DFE","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:0,6:0,8:0,10:0,12:0,14:0,16:0,18:0,18:1,18:2,18:3,20:4,22:6 n-3,16:1,18:4,20:1,20:5 n-3,22:1,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",Daidzein,Genistein,Glycitein,Cyanidin,Petunidin,Delphinidin,Malvidin,Pelargonidin,Peonidin,(+)-Catechin,(-)-Epigallocatechin,(-)-Epicatechin,(-)-Epicatechin 3-gallate,(-)-Epigallocatechin 3-gallate,Theaflavin,Thearubigins,Eriodictyol,Hesperetin,Naringenin,Apigenin,Luteolin,Isorhamnetin,Kaempferol,Myricetin,Quercetin,"Theaflavin-3,3'-digallate",Theaflavin-3'-gallate,Theaflavin-3-gallate,(+)-Gallocatechin,Total flavonoids,Total anthocyanidins,Total catechins (monomeric flavan-3-ols only),Total flavan-3-ols,Total flavanones,Total flavones,Total flavonols,Total isoflavones,novaclass
0.47,6.38,4.57,75.0,0.0,84.68,0.0,0.0,4.55,0.0,9.0,0.65,4.0,11.0,85.0,1074.0,0.19,0.0,8.0,0.0,1.0,7.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.07,0.0,0.0,3.3,12.5,0.0,0.0,0.0,0.0,0.0,6.0,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.133,2.19,1.338,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.97,0.87,8.75,47.0,0.0,85.95,0.0,0.0,8.85,0.6,30.0,0.4,5.0,109.0,102.0,1129.0,0.36,0.116,2.0,0.0,4.0,40.0,0.0,0.76,0.0,11.0,5.0,0.0,0.4,0.031,0.053,0.135,0.0,12.0,0.31,4.0,1.6,0.0,12.0,12.0,0.0,0.0,2.0,0.295,0.0,0.0,0.0,0.003,0.01,0.038,0.151,0.071,0.21,0.163,0.027,0.0,0.0,0.009,0.0,0.0,0.0,0.003,0.0,0.235,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.83,11.32,24.06,195.0,0.0,60.73,0.0,0.0,17.31,1.2,27.0,0.9,7.0,14.0,202.0,955.0,0.19,0.0,0.0,0.0,16.0,154.0,0.0,1.0,0.0,65.0,3097.0,100.0,1.5,0.049,0.043,0.437,0.0,0.0,0.0,16.0,27.6,0.0,0.0,0.0,0.0,0.0,11.0,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.223,6.285,1.955,0.737,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.0,6.468,2.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.55,1.45,29.27,132.0,0.0,66.14,0.0,0.0,16.83,3.3,11.0,0.28,4.0,1.0,122.0,788.0,0.09,0.178,2.0,0.0,1.0,0.0,0.0,0.75,0.0,13.0,1587.0,0.0,0.0,0.236,0.049,0.261,0.0,12.0,0.0,4.6,3.7,0.0,12.0,12.0,0.0,0.0,5.0,0.198,0.0,0.0,0.0,0.0,0.001,0.002,0.129,0.052,0.285,0.538,0.088,0.0,0.0,0.007,0.0,0.018,0.0,0.023,0.0,0.342,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.41,20.25,6.79,209.0,0.0,68.33,0.0,0.0,6.63,0.0,17.0,0.04,3.0,12.0,27.0,1380.0,0.06,0.011,0.3,2.0,2.0,3.0,1.0,2.43,0.0,1.0,0.0,1.0,0.3,0.006,0.021,0.016,0.007,1.0,0.04,1.8,5.8,0.0,1.0,1.0,0.0,0.0,1.0,5.328,0.009,0.005,0.003,0.006,0.014,0.057,2.67,2.382,11.86,1.93,0.035,0.0,0.0,0.019,0.0,0.008,0.0,0.0,0.0,11.889,2.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.0,4
0.41,20.25,6.79,209.0,0.0,68.33,0.0,0.0,6.63,0.0,17.0,0.04,3.0,12.0,27.0,1380.0,0.06,0.011,0.3,2.0,2.0,3.0,1.0,2.43,0.0,1.0,0.0,1.0,0.3,0.006,0.021,0.016,0.007,1.0,0.04,1.8,5.8,0.0,1.0,1.0,0.0,0.0,1.0,5.328,0.009,0.005,0.003,0.006,0.014,0.057,2.67,2.382,11.86,1.93,0.035,0.0,0.0,0.019,0.0,0.008,0.0,0.0,0.0,11.889,2.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.0,4
1.5,14.0,7.0,160.0,0.0,74.0,0.0,0.0,5.65,0.0,6.0,0.13,2.0,7.0,36.0,1120.0,0.04,0.0,1.6,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.4,0.01,0.01,0.02,0.03,0.0,0.07,16.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.115,0.007,0.004,0.002,0.005,0.006,0.035,1.475,0.549,3.197,7.039,0.941,0.0,0.0,0.032,0.0,0.028,0.0,0.0,0.0,3.273,7.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.4,2.7,20.0,107.0,0.0,74.7,0.0,0.0,5.35,0.0,36.0,0.25,5.0,77.0,133.0,897.0,0.18,0.0,1.6,1.0,1.0,0.0,0.0,0.67,0.0,0.0,0.0,4.0,0.0,0.01,0.06,0.04,0.02,6.0,0.0,16.0,2.3,0.0,6.0,6.0,0.0,0.0,0.0,0.494,0.007,0.005,0.003,0.005,0.005,0.025,0.313,0.122,0.62,1.271,0.171,0.0,0.0,0.01,0.0,0.005,0.0,0.0,0.0,0.64,1.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,8.0,16.0,140.0,0.0,73.0,0.0,0.0,3.28,0.0,36.0,0.26,5.0,100.0,49.0,932.0,0.18,0.0,1.6,17.0,18.0,4.0,2.0,4.92,0.0,2.0,0.0,49.0,0.0,0.01,0.06,0.04,0.02,4.0,0.1,16.0,34.8,0.0,4.0,4.0,0.0,0.0,0.0,1.355,0.011,0.007,0.004,0.008,0.01,0.042,0.841,0.425,3.34,2.68,0.204,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,3.391,2.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,99.98,387.0,0.0,0.02,0.0,0.0,99.8,0.0,1.0,0.05,0.0,0.0,2.0,1.0,0.01,0.007,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,99.98,387.0,0.0,0.02,0.0,0.0,99.8,0.0,1.0,0.05,0.0,0.0,2.0,1.0,0.01,0.007,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,99.77,389.0,0.0,0.23,0.0,0.0,97.81,0.0,1.0,0.06,0.0,0.0,2.0,2.0,0.01,0.007,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.12,0.0,98.09,380.0,0.0,1.34,0.0,0.0,97.02,0.0,83.0,0.71,9.0,4.0,133.0,28.0,0.03,0.047,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.041,1.0,0.0,2.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.29,0.09,98.58,377.0,0.0,0.78,0.0,0.0,92.74,3.8,73.0,0.65,4.0,5.0,33.0,2.0,0.14,0.031,0.8,0.0,1.0,8.0,0.0,0.17,0.0,9.0,1.0,16.0,0.3,0.002,0.021,0.096,0.011,0.0,0.0,0.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.006,0.018,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,1.74,1.74,0.0,0.0,0.0,0.0,2
0.12,0.0,98.09,380.0,0.0,1.34,0.0,0.0,97.02,0.0,83.0,0.71,9.0,4.0,133.0,28.0,0.03,0.047,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.041,1.0,0.0,2.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,100.0,368.0,0.0,0.0,0.0,0.0,92.7,0.0,0.0,0.1,0.0,0.0,0.0,12.0,0.0,0.221,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.02,0.0,99.87,387.0,0.0,0.11,0.0,0.0,99.61,0.0,1.0,0.05,0.0,0.0,2.0,1.0,0.01,0.007,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,91.17,336.0,0.0,8.83,0.0,0.0,80.33,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,96.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.8,0.0,49.2,40.0,0.0,50.0,0.0,0.0,0.01,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.56,0.0,89.1,362.0,0.0,8.75,0.0,0.0,82.94,0.0,0.0,0.04,0.0,0.0,4.0,214.0,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.94,0.0,89.11,360.0,0.0,8.75,0.0,0.0,85.19,0.0,0.0,0.04,0.0,0.0,4.0,428.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.94,0.0,89.11,360.0,0.0,8.75,0.0,0.0,85.19,0.0,0.0,0.04,0.0,0.0,4.0,428.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.94,0.0,89.11,360.0,0.0,8.75,0.0,0.0,85.19,0.0,0.0,0.04,0.0,0.0,4.0,428.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.02,0.0,2.05,8.0,0.0,97.8,0.0,0.0,1.96,0.0,3.0,0.0,1.0,0.0,1.0,13.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2.17,0.0,89.08,365.0,0.0,8.75,0.0,0.0,80.7,0.0,0.0,0.04,0.0,0.0,4.0,0.0,0.01,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.07,66.86,259.0,0.0,32.73,0.0,0.0,43.89,0.0,7.0,0.1,2.0,6.0,25.0,82.0,0.31,0.021,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.013,0.003,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.001,0.021,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.021,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.1,69.6,265.0,0.0,30.1,0.0,0.0,42.0,0.0,5.0,0.07,2.0,10.0,6.0,61.0,0.23,0.045,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.017,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.002,0.032,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.2,76.79,283.0,0.0,22.81,0.0,0.0,26.77,0.0,13.0,0.0,1.0,0.0,1.0,62.0,0.44,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.2,76.79,283.0,0.0,22.81,0.0,0.0,26.77,0.0,13.0,0.0,1.0,0.0,1.0,62.0,0.44,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.02,1.82,74.86,290.0,0.0,22.56,0.0,0.0,26.1,0.0,13.0,0.0,1.0,0.0,1.0,270.0,0.43,0.0,0.7,13.0,14.0,3.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.058,0.001,0.001,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,4.0,1.033,0.065,0.04,0.024,0.051,0.052,0.149,0.436,0.201,0.401,0.055,0.006,0.0,0.0,0.019,0.0,0.002,0.0,0.0,0.0,0.423,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.03,0.12,71.82,268.0,0.0,27.94,0.0,0.0,31.96,0.0,5.0,0.07,2.0,1.0,14.0,20.0,0.18,0.027,0.6,0.0,1.0,7.0,0.0,0.09,0.0,0.0,0.0,7.0,1.1,0.019,0.013,0.045,0.002,1.0,0.0,0.7,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.023,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.034,0.0,0.0,0.0,0.09,0.0,0.02,0.0,1.27,0.0,0.16,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.0,0.0,0.0,1.72,1.3800000000000001,0.24,0.24,0.01,0.0,0.09,0.0,4
